transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,total_amount
TXN_027453,2024-02-03,CUST_02290,PROD_0114,Juste Marcher,Beauté,1,450.22,450.22
TXN_027454,2023-12-08,CUST_02498,PROD_0169,Établir Poussière,Maison,1,39.11,39.11
TXN_027455,2024-02-07,CUST_00737,PROD_0074,Croix On,Alimentation,1,39.83,39.83
TXN_027456,2023-05-28,CUST_04381,PROD_0015,Exister Million,Électronique,7,195.84,1370.88
TXN_027457,2023-11-04,CUST_04394,PROD_0160,Marché Quarante,Alimentation,2,217.33,434.66
TXN_027458,2024-12-19,CUST_03602,PROD_0131,Étonner Relation,Alimentation,1,25.64,25.64
TXN_027459,2023-01-17,CUST_00117,PROD_0073,Pousser Cesser,Maison,4,33.55,134.2
TXN_027460,2023-08-25,CUST_01651,PROD_0012,Puissance Calmer,Mode,1,219.94,219.94
TXN_027461,2024-05-27,CUST_02400,PROD_0020,Justice Queue,Électronique,2,351.73,703.46
TXN_027462,2023-03-01,CUST_00369,PROD_0176,Lieu Respecter,Électronique,1,412.22,412.22
TXN_027463,2023-01-17,CUST_01780,PROD_0021,Groupe Souhaiter,Mode,1,287.68,287.68
TXN_027464,2024-04-08,CUST_04217,PROD_0091,Visage Lourd,Sport,1,164.88,164.88
TXN_027465,2024-10-18,CUST_03826,PROD_0050,Cas Découvrir,Sport,2,106.96,213.92
TXN_027466,2024-04-05,CUST_02500,PROD_0160,Marché Quarante,Alimentation,1,217.33,217.33
TXN_027467,2023-10-10,CUST_04836,PROD_0033,Désespoir Reste,Alimentation,1,156.26,156.26
TXN_027468,2023-07-28,CUST_01034,PROD_0012,Puissance Calmer,Mode,1,219.94,219.94
TXN_027469,2023-01-26,CUST_04398,PROD_0100,Profiter Abandonner,Mode,2,268.89,537.78
TXN_027470,2024-09-21,CUST_01995,PROD_0128,Il Douze,Électronique,1,88.0,88.0
TXN_027471,2023-04-21,CUST_03833,PROD_0023,Simplement Colline,Beauté,1,461.19,461.19
TXN_027472,2023-04-18,CUST_03903,PROD_0188,Oeil Cheval,Maison,1,280.51,280.51
TXN_027473,2024-05-17,CUST_00858,PROD_0014,Etc Prévenir,Maison,7,118.32,828.24
TXN_027474,2023-11-20,CUST_03985,PROD_0097,Tout Bureau,Électronique,1,313.09,313.09
TXN_027475,2023-12-06,CUST_02215,PROD_0030,Partager Retour,Sport,1,311.07,311.07
TXN_027476,2023-05-03,CUST_04749,PROD_0047,Occuper Couvrir,Beauté,2,302.1,604.2
TXN_027477,2023-05-03,CUST_03819,PROD_0162,Meilleur Aucun,Maison,6,471.56,2829.36
TXN_027478,2023-01-03,CUST_00603,PROD_0006,Calme Bord,Maison,4,284.8,1139.2
TXN_027479,2024-03-22,CUST_00265,PROD_0057,Obliger Marcher,Mode,2,464.02,928.04
TXN_027480,2024-07-08,CUST_03639,PROD_0161,Âme Bon,Beauté,1,26.28,26.28
TXN_027481,2023-08-31,CUST_02933,PROD_0045,Apporter Espoir,Beauté,1,356.22,356.22
TXN_027482,2023-04-20,CUST_01277,PROD_0052,Éclairer Ce,Maison,1,389.33,389.33
TXN_027483,2024-07-25,CUST_01478,PROD_0003,Mari Confier,Mode,5,495.0,2475.0
TXN_027484,2024-08-04,CUST_02434,PROD_0003,Mari Confier,Mode,1,495.0,495.0
TXN_027485,2023-02-20,CUST_01300,PROD_0131,Étonner Relation,Alimentation,4,25.64,102.56
TXN_027486,2024-06-27,CUST_03576,PROD_0114,Juste Marcher,Beauté,1,450.22,450.22
TXN_027487,2023-09-17,CUST_01027,PROD_0050,Cas Découvrir,Sport,2,106.96,213.92
TXN_027488,2024-09-25,CUST_00598,PROD_0159,Dur Pluie,Maison,1,8.88,8.88
TXN_027489,2023-09-10,CUST_02537,PROD_0123,Toujours Rire,Beauté,1,268.77,268.77
TXN_027490,2023-04-09,CUST_00770,PROD_0074,Croix On,Alimentation,3,39.83,119.49
TXN_027491,2023-05-25,CUST_04507,PROD_0121,Arrière Exiger,Beauté,1,48.61,48.61
TXN_027492,2024-01-06,CUST_04153,PROD_0056,Drôle Vivre,Alimentation,1,178.24,178.24
TXN_027493,2024-04-13,CUST_03644,PROD_0165,Construire Blanc,Beauté,1,483.34,483.34
TXN_027494,2023-01-17,CUST_04881,PROD_0193,Pensée Avant,Électronique,4,17.83,71.32
TXN_027495,2024-03-07,CUST_01720,PROD_0147,Placer Vieillard,Sport,1,303.34,303.34
TXN_027496,2024-10-09,CUST_02961,PROD_0040,Fin Grand,Mode,5,142.2,711.0
TXN_027497,2024-03-20,CUST_02007,PROD_0033,Désespoir Reste,Alimentation,1,156.26,156.26
TXN_027498,2024-02-24,CUST_01038,PROD_0050,Cas Découvrir,Sport,3,106.96,320.88
TXN_027499,2024-08-03,CUST_00150,PROD_0079,Odeur Transformer,Beauté,2,309.88,619.76
TXN_027500,2023-02-17,CUST_03414,PROD_0032,Près Soin,Mode,1,466.92,466.92
TXN_027501,2024-01-30,CUST_00444,PROD_0132,Couche Même,Sport,3,90.8,272.4
TXN_027502,2024-10-02,CUST_02209,PROD_0162,Meilleur Aucun,Maison,9,471.56,4244.04
TXN_027503,2024-06-11,CUST_02063,PROD_0072,Nombre Absolu,Sport,1,255.62,255.62
TXN_027504,2024-10-03,CUST_04643,PROD_0006,Calme Bord,Maison,1,284.8,284.8
TXN_027505,2024-06-07,CUST_03468,PROD_0172,Rien Précéder,Mode,1,444.62,444.62
TXN_027506,2023-09-06,CUST_01399,PROD_0167,Détail Prononcer,Sport,1,250.84,250.84
TXN_027507,2024-03-07,CUST_00157,PROD_0045,Apporter Espoir,Beauté,1,356.22,356.22
TXN_027508,2023-11-02,CUST_00785,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_027509,2024-04-04,CUST_01740,PROD_0177,Sable Chasse,Maison,7,43.38,303.66
TXN_027510,2023-06-09,CUST_00621,PROD_0105,Effort Quel,Mode,2,256.68,513.36
TXN_027511,2023-04-24,CUST_04034,PROD_0137,Profond Offrir,Maison,1,382.15,382.15
TXN_027512,2023-07-17,CUST_01679,PROD_0062,Accent Saint,Beauté,1,407.03,407.03
TXN_027513,2023-04-10,CUST_02048,PROD_0139,Travail Sommet,Électronique,1,187.89,187.89
TXN_027514,2024-12-03,CUST_03663,PROD_0064,Poche Davantage,Électronique,4,248.09,992.36
TXN_027515,2023-04-15,CUST_01631,PROD_0095,Mourir Hiver,Maison,1,357.12,357.12
TXN_027516,2023-02-24,CUST_00755,PROD_0092,Réclamer Ville,Beauté,4,455.98,1823.92
TXN_027517,2024-11-08,CUST_04748,PROD_0027,Malgré Témoin,Mode,1,172.67,172.67
TXN_027518,2023-04-01,CUST_01343,PROD_0136,Mener Encore,Sport,1,331.06,331.06
TXN_027519,2024-02-05,CUST_04869,PROD_0129,Parmi Vivre,Électronique,2,33.76,67.52
TXN_027520,2023-02-22,CUST_04329,PROD_0192,École Suffire,Beauté,1,484.85,484.85
TXN_027521,2024-08-27,CUST_02323,PROD_0021,Groupe Souhaiter,Mode,1,287.68,287.68
TXN_027522,2024-03-16,CUST_01767,PROD_0024,Foi Mettre,Mode,1,484.91,484.91
TXN_027523,2023-06-26,CUST_00252,PROD_0200,Année Spectacle,Maison,2,61.1,122.2
TXN_027524,2024-05-18,CUST_00708,PROD_0065,Résistance Car,Maison,4,496.2,1984.8
TXN_027525,2024-11-11,CUST_03283,PROD_0084,Proposer Cinquante,Électronique,2,275.67,551.34
TXN_027526,2023-04-27,CUST_02233,PROD_0196,Colon Moitié,Électronique,1,24.41,24.41
TXN_027527,2024-07-03,CUST_03175,PROD_0129,Parmi Vivre,Électronique,2,33.76,67.52
TXN_027528,2023-10-02,CUST_03196,PROD_0145,Entraîner Dernier,Mode,1,231.44,231.44
TXN_027529,2023-09-19,CUST_02710,PROD_0184,Faux Effacer,Électronique,3,313.32,939.96
TXN_027530,2023-09-30,CUST_04453,PROD_0021,Groupe Souhaiter,Mode,6,287.68,1726.08
TXN_027531,2024-09-01,CUST_04405,PROD_0056,Drôle Vivre,Alimentation,5,178.24,891.2
TXN_027532,2024-03-26,CUST_02161,PROD_0168,Rappeler Moitié,Alimentation,2,325.14,650.28
TXN_027533,2024-07-15,CUST_00216,PROD_0099,Curiosité Paysage,Mode,1,445.5,445.5
TXN_027534,2024-09-09,CUST_01353,PROD_0064,Poche Davantage,Électronique,1,248.09,248.09
TXN_027535,2024-06-17,CUST_02890,PROD_0126,Plus Prétendre,Sport,1,154.64,154.64
TXN_027536,2024-05-18,CUST_00891,PROD_0175,Vieillard Mon,Électronique,1,185.25,185.25
TXN_027537,2023-04-25,CUST_00624,PROD_0174,Renoncer Naturel,Alimentation,1,499.41,499.41
TXN_027538,2024-01-30,CUST_00258,PROD_0162,Meilleur Aucun,Maison,2,471.56,943.12
TXN_027539,2024-06-03,CUST_04462,PROD_0130,Admettre Un,Beauté,1,423.73,423.73
TXN_027540,2023-09-03,CUST_02875,PROD_0038,Proposer Porte,Alimentation,1,353.65,353.65
TXN_027541,2023-06-08,CUST_04767,PROD_0154,Chemin Qualité,Électronique,1,345.14,345.14
TXN_027542,2024-10-26,CUST_04622,PROD_0007,Découvrir Obéir,Alimentation,1,59.25,59.25
TXN_027543,2023-04-10,CUST_04001,PROD_0182,Cacher Falloir,Mode,1,251.52,251.52
TXN_027544,2024-02-12,CUST_02065,PROD_0015,Exister Million,Électronique,2,195.84,391.68
TXN_027545,2023-05-14,CUST_02017,PROD_0067,Chat Poésie,Beauté,1,358.29,358.29
TXN_027546,2023-07-02,CUST_01706,PROD_0193,Pensée Avant,Électronique,1,17.83,17.83
TXN_027547,2023-02-08,CUST_04935,PROD_0189,Rayon Prison,Maison,5,388.4,1942.0
TXN_027548,2023-07-17,CUST_01975,PROD_0055,Haine Dans,Beauté,1,474.78,474.78
TXN_027549,2024-06-13,CUST_01951,PROD_0199,Frais Compter,Sport,1,271.82,271.82
TXN_027550,2023-10-15,CUST_02741,PROD_0061,Même Envelopper,Beauté,1,433.23,433.23
TXN_027551,2023-01-13,CUST_02829,PROD_0074,Croix On,Alimentation,3,39.83,119.49
TXN_027552,2024-03-08,CUST_02848,PROD_0189,Rayon Prison,Maison,10,388.4,3884.0
TXN_027553,2024-11-07,CUST_01568,PROD_0029,Assez Entrée,Beauté,1,298.21,298.21
TXN_027554,2024-08-20,CUST_01462,PROD_0175,Vieillard Mon,Électronique,1,185.25,185.25
TXN_027555,2024-10-10,CUST_01929,PROD_0112,Toujours Effort,Beauté,1,77.98,77.98
TXN_027556,2023-06-04,CUST_03828,PROD_0107,Gauche Mot,Électronique,1,448.76,448.76
TXN_027557,2024-01-04,CUST_02747,PROD_0152,Poids Système,Électronique,1,395.3,395.3
TXN_027558,2024-09-01,CUST_03903,PROD_0152,Poids Système,Électronique,2,395.3,790.6
TXN_027559,2023-06-11,CUST_01092,PROD_0164,Prendre Retomber,Beauté,1,433.65,433.65
TXN_027560,2024-08-26,CUST_00735,PROD_0158,Interroger Votre,Alimentation,1,406.46,406.46
TXN_027561,2023-01-27,CUST_04185,PROD_0123,Toujours Rire,Beauté,1,268.77,268.77
TXN_027562,2023-05-16,CUST_04160,PROD_0052,Éclairer Ce,Maison,1,389.33,389.33
TXN_027563,2023-08-12,CUST_00513,PROD_0157,Combien Paix,Maison,2,372.09,744.18
TXN_027564,2024-02-11,CUST_02261,PROD_0156,Prévoir Retourner,Sport,1,230.52,230.52
TXN_027565,2023-11-21,CUST_01718,PROD_0192,École Suffire,Beauté,3,484.85,1454.55
TXN_027566,2024-10-19,CUST_01929,PROD_0115,Sourire Aucun,Électronique,1,479.83,479.83
TXN_027567,2023-10-25,CUST_01398,PROD_0122,Renoncer Rare,Beauté,1,321.83,321.83
TXN_027568,2023-09-17,CUST_01797,PROD_0044,Absolu Affaire,Maison,2,400.42,800.84
TXN_027569,2023-01-27,CUST_03925,PROD_0032,Près Soin,Mode,4,466.92,1867.68
TXN_027570,2024-12-18,CUST_04520,PROD_0098,Blanc Absolument,Mode,4,319.11,1276.44
TXN_027571,2024-10-02,CUST_04829,PROD_0093,Rejoindre Accompagner,Sport,2,410.85,821.7
TXN_027572,2024-12-24,CUST_02331,PROD_0053,Docteur Prêter,Mode,2,125.78,251.56
TXN_027573,2024-01-18,CUST_03236,PROD_0190,Puisque Mon,Beauté,4,154.06,616.24
TXN_027574,2024-02-26,CUST_01257,PROD_0194,Article Résister,Électronique,11,371.91,4091.01
TXN_027575,2024-02-22,CUST_01648,PROD_0048,Colon Apprendre,Alimentation,1,334.28,334.28
TXN_027576,2023-05-19,CUST_01792,PROD_0035,Attacher Leur,Sport,4,128.67,514.68
TXN_027577,2023-04-09,CUST_01041,PROD_0166,Relever Fait,Beauté,2,360.66,721.32
TXN_027578,2024-07-23,CUST_04109,PROD_0195,Île Porter,Maison,2,357.14,714.28
TXN_027579,2023-04-03,CUST_01992,PROD_0013,Grave Beau,Mode,5,302.84,1514.2
TXN_027580,2023-03-27,CUST_02212,PROD_0180,Préparer Quelque,Alimentation,1,370.13,370.13
TXN_027581,2024-10-20,CUST_00529,PROD_0188,Oeil Cheval,Maison,1,280.51,280.51
TXN_027582,2024-05-17,CUST_01861,PROD_0046,Selon Rouler,Beauté,1,243.0,243.0
TXN_027583,2024-12-03,CUST_02815,PROD_0033,Désespoir Reste,Alimentation,1,156.26,156.26
TXN_027584,2023-02-10,CUST_00174,PROD_0054,Rien Avant,Beauté,2,442.03,884.06
TXN_027585,2024-01-11,CUST_04596,PROD_0199,Frais Compter,Sport,1,271.82,271.82
TXN_027586,2023-04-02,CUST_03654,PROD_0037,Rideau Dent,Alimentation,1,63.2,63.2
TXN_027587,2024-09-16,CUST_02387,PROD_0093,Rejoindre Accompagner,Sport,2,410.85,821.7
TXN_027588,2023-01-09,CUST_04170,PROD_0138,Asseoir Expression,Électronique,2,346.85,693.7
TXN_027589,2024-06-29,CUST_00911,PROD_0181,Médecin Prix,Mode,1,308.74,308.74
TXN_027590,2024-08-23,CUST_00320,PROD_0140,Intelligence Tête,Électronique,1,243.72,243.72
TXN_027591,2024-01-04,CUST_03016,PROD_0025,Divers Mieux,Beauté,6,155.05,930.3
TXN_027592,2024-05-21,CUST_01658,PROD_0076,Vin Prétendre,Maison,2,21.71,43.42
TXN_027593,2024-12-10,CUST_03210,PROD_0054,Rien Avant,Beauté,4,442.03,1768.12
TXN_027594,2023-12-15,CUST_02355,PROD_0193,Pensée Avant,Électronique,2,17.83,35.66
TXN_027595,2023-05-29,CUST_04491,PROD_0196,Colon Moitié,Électronique,1,24.41,24.41
TXN_027596,2023-05-25,CUST_04822,PROD_0166,Relever Fait,Beauté,2,360.66,721.32
TXN_027597,2023-12-16,CUST_02427,PROD_0157,Combien Paix,Maison,2,372.09,744.18
TXN_027598,2024-03-26,CUST_00414,PROD_0044,Absolu Affaire,Maison,1,400.42,400.42
TXN_027599,2023-07-09,CUST_02110,PROD_0049,Direction Discours,Électronique,1,100.51,100.51
TXN_027600,2024-01-09,CUST_01351,PROD_0178,Quart Oublier,Maison,1,161.32,161.32
TXN_027601,2024-02-08,CUST_03006,PROD_0122,Renoncer Rare,Beauté,3,321.83,965.49
TXN_027602,2023-01-31,CUST_03647,PROD_0118,Homme Paupière,Électronique,5,376.52,1882.6
TXN_027603,2024-12-12,CUST_03030,PROD_0039,Étrange Briser,Maison,1,195.37,195.37
TXN_027604,2023-03-22,CUST_02502,PROD_0180,Préparer Quelque,Alimentation,1,370.13,370.13
TXN_027605,2023-11-24,CUST_00376,PROD_0115,Sourire Aucun,Électronique,2,479.83,959.66
TXN_027606,2023-07-01,CUST_02514,PROD_0053,Docteur Prêter,Mode,2,125.78,251.56
TXN_027607,2023-11-28,CUST_04083,PROD_0027,Malgré Témoin,Mode,4,172.67,690.68
TXN_027608,2024-03-16,CUST_00682,PROD_0062,Accent Saint,Beauté,1,407.03,407.03
TXN_027609,2023-01-10,CUST_03936,PROD_0066,Avant Fou,Mode,1,473.12,473.12
TXN_027610,2024-04-23,CUST_02655,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_027611,2023-10-04,CUST_04549,PROD_0032,Près Soin,Mode,7,466.92,3268.44
TXN_027612,2024-10-31,CUST_01957,PROD_0105,Effort Quel,Mode,1,256.68,256.68
TXN_027613,2023-05-06,CUST_00164,PROD_0126,Plus Prétendre,Sport,7,154.64,1082.48
TXN_027614,2024-07-02,CUST_04364,PROD_0039,Étrange Briser,Maison,1,195.37,195.37
TXN_027615,2023-04-29,CUST_04599,PROD_0072,Nombre Absolu,Sport,1,255.62,255.62
TXN_027616,2023-04-10,CUST_02174,PROD_0108,Apprendre Rapporter,Sport,1,421.21,421.21
TXN_027617,2024-02-04,CUST_04812,PROD_0144,Jour Importer,Sport,1,36.56,36.56
TXN_027618,2023-02-28,CUST_00488,PROD_0165,Construire Blanc,Beauté,1,483.34,483.34
TXN_027619,2024-09-25,CUST_03489,PROD_0026,Chute Contraire,Maison,2,445.24,890.48
TXN_027620,2024-06-12,CUST_02588,PROD_0179,Tantôt Tromper,Alimentation,1,56.13,56.13
TXN_027621,2023-10-22,CUST_02920,PROD_0119,Miser Retour,Électronique,2,464.1,928.2
TXN_027622,2024-06-03,CUST_00123,PROD_0003,Mari Confier,Mode,2,495.0,990.0
TXN_027623,2023-06-08,CUST_02717,PROD_0057,Obliger Marcher,Mode,1,464.02,464.02
TXN_027624,2024-03-23,CUST_04635,PROD_0050,Cas Découvrir,Sport,2,106.96,213.92
TXN_027625,2023-02-08,CUST_03718,PROD_0198,Face Arriver,Alimentation,2,100.11,200.22
TXN_027626,2023-09-17,CUST_03253,PROD_0164,Prendre Retomber,Beauté,4,433.65,1734.6
TXN_027627,2024-04-30,CUST_00701,PROD_0024,Foi Mettre,Mode,2,484.91,969.82
TXN_027628,2024-10-12,CUST_02438,PROD_0136,Mener Encore,Sport,1,331.06,331.06
TXN_027629,2023-07-06,CUST_00974,PROD_0026,Chute Contraire,Maison,1,445.24,445.24
TXN_027630,2024-02-07,CUST_01599,PROD_0169,Établir Poussière,Maison,3,39.11,117.33
TXN_027631,2023-10-07,CUST_00037,PROD_0146,Relever Étudier,Mode,1,37.26,37.26
TXN_027632,2023-06-08,CUST_00847,PROD_0174,Renoncer Naturel,Alimentation,1,499.41,499.41
TXN_027633,2024-08-23,CUST_00351,PROD_0027,Malgré Témoin,Mode,1,172.67,172.67
TXN_027634,2023-01-22,CUST_03782,PROD_0041,Société Éclater,Sport,2,77.32,154.64
TXN_027635,2024-02-28,CUST_02260,PROD_0149,Oeuvre Votre,Alimentation,1,115.16,115.16
TXN_027636,2024-07-28,CUST_02246,PROD_0005,Besoin Mourir,Mode,1,406.54,406.54
TXN_027637,2024-02-12,CUST_03531,PROD_0164,Prendre Retomber,Beauté,3,433.65,1300.95
TXN_027638,2024-09-30,CUST_00784,PROD_0181,Médecin Prix,Mode,1,308.74,308.74
TXN_027639,2024-01-12,CUST_03748,PROD_0012,Puissance Calmer,Mode,1,219.94,219.94
TXN_027640,2023-02-06,CUST_01678,PROD_0020,Justice Queue,Électronique,1,351.73,351.73
TXN_027641,2024-02-09,CUST_01709,PROD_0198,Face Arriver,Alimentation,2,100.11,200.22
TXN_027642,2024-02-21,CUST_04429,PROD_0060,Si Retenir,Alimentation,1,344.03,344.03
TXN_027643,2024-09-21,CUST_03308,PROD_0042,Premier Indiquer,Mode,1,268.29,268.29
TXN_027644,2023-08-12,CUST_02983,PROD_0082,Admettre Soutenir,Électronique,2,365.1,730.2
TXN_027645,2024-06-29,CUST_01321,PROD_0067,Chat Poésie,Beauté,1,358.29,358.29
TXN_027646,2023-09-07,CUST_03556,PROD_0159,Dur Pluie,Maison,3,8.88,26.64
TXN_027647,2024-10-27,CUST_02251,PROD_0126,Plus Prétendre,Sport,2,154.64,309.28
TXN_027648,2024-07-27,CUST_00013,PROD_0122,Renoncer Rare,Beauté,1,321.83,321.83
TXN_027649,2024-03-05,CUST_04770,PROD_0090,Raconter Cuisine,Sport,1,226.05,226.05
TXN_027650,2023-03-30,CUST_02586,PROD_0046,Selon Rouler,Beauté,1,243.0,243.0
TXN_027651,2023-12-30,CUST_04408,PROD_0123,Toujours Rire,Beauté,2,268.77,537.54
TXN_027652,2024-05-22,CUST_00675,PROD_0007,Découvrir Obéir,Alimentation,3,59.25,177.75
TXN_027653,2023-05-27,CUST_01098,PROD_0082,Admettre Soutenir,Électronique,2,365.1,730.2
TXN_027654,2024-05-05,CUST_03021,PROD_0137,Profond Offrir,Maison,1,382.15,382.15
TXN_027655,2023-04-27,CUST_00256,PROD_0198,Face Arriver,Alimentation,1,100.11,100.11
TXN_027656,2023-09-06,CUST_00439,PROD_0122,Renoncer Rare,Beauté,1,321.83,321.83
TXN_027657,2024-06-08,CUST_03701,PROD_0072,Nombre Absolu,Sport,2,255.62,511.24
TXN_027658,2024-10-18,CUST_03986,PROD_0055,Haine Dans,Beauté,1,474.78,474.78
TXN_027659,2024-05-08,CUST_04676,PROD_0118,Homme Paupière,Électronique,1,376.52,376.52
TXN_027660,2024-07-15,CUST_02642,PROD_0074,Croix On,Alimentation,1,39.83,39.83
TXN_027661,2023-01-17,CUST_01933,PROD_0129,Parmi Vivre,Électronique,2,33.76,67.52
TXN_027662,2023-09-01,CUST_04993,PROD_0076,Vin Prétendre,Maison,1,21.71,21.71
TXN_027663,2024-07-12,CUST_04761,PROD_0186,Inspirer Guerre,Électronique,1,256.89,256.89
TXN_027664,2024-07-17,CUST_02031,PROD_0199,Frais Compter,Sport,2,271.82,543.64
TXN_027665,2023-04-25,CUST_04297,PROD_0002,Promener Marier,Maison,1,364.33,364.33
TXN_027666,2023-05-09,CUST_03786,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_027667,2023-09-22,CUST_03303,PROD_0149,Oeuvre Votre,Alimentation,3,115.16,345.48
TXN_027668,2023-01-06,CUST_01586,PROD_0103,Sourire Lit,Beauté,1,332.31,332.31
TXN_027669,2023-05-19,CUST_01934,PROD_0193,Pensée Avant,Électronique,2,17.83,35.66
TXN_027670,2023-09-04,CUST_03929,PROD_0194,Article Résister,Électronique,1,371.91,371.91
TXN_027671,2023-03-13,CUST_00210,PROD_0183,Élever Passé,Sport,1,197.3,197.3
TXN_027672,2024-12-25,CUST_04775,PROD_0072,Nombre Absolu,Sport,1,255.62,255.62
TXN_027673,2024-06-06,CUST_00615,PROD_0080,Établir Beaucoup,Maison,1,93.47,93.47
TXN_027674,2023-10-20,CUST_01323,PROD_0170,Attitude Journée,Électronique,2,310.86,621.72
TXN_027675,2023-05-04,CUST_00064,PROD_0177,Sable Chasse,Maison,1,43.38,43.38
TXN_027676,2024-12-01,CUST_00868,PROD_0147,Placer Vieillard,Sport,1,303.34,303.34
TXN_027677,2024-07-03,CUST_02920,PROD_0103,Sourire Lit,Beauté,1,332.31,332.31
TXN_027678,2023-07-14,CUST_04907,PROD_0154,Chemin Qualité,Électronique,2,345.14,690.28
TXN_027679,2023-08-29,CUST_04639,PROD_0146,Relever Étudier,Mode,1,37.26,37.26
TXN_027680,2023-02-03,CUST_02737,PROD_0181,Médecin Prix,Mode,2,308.74,617.48
TXN_027681,2023-05-23,CUST_04619,PROD_0070,Étage Leur,Mode,1,372.23,372.23
TXN_027682,2023-06-17,CUST_00013,PROD_0124,Nation Cour,Alimentation,1,170.01,170.01
TXN_027683,2024-08-24,CUST_04753,PROD_0027,Malgré Témoin,Mode,4,172.67,690.68
TXN_027684,2023-12-13,CUST_00537,PROD_0124,Nation Cour,Alimentation,1,170.01,170.01
TXN_027685,2024-04-26,CUST_02652,PROD_0084,Proposer Cinquante,Électronique,1,275.67,275.67
TXN_027686,2023-06-17,CUST_02021,PROD_0177,Sable Chasse,Maison,3,43.38,130.14
TXN_027687,2024-11-22,CUST_01054,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_027688,2024-08-23,CUST_03884,PROD_0078,Cause Second,Sport,1,279.88,279.88
TXN_027689,2024-12-02,CUST_03692,PROD_0069,Loi Traiter,Sport,1,278.68,278.68
TXN_027690,2023-01-22,CUST_02398,PROD_0055,Haine Dans,Beauté,1,474.78,474.78
TXN_027691,2023-12-13,CUST_00920,PROD_0161,Âme Bon,Beauté,1,26.28,26.28
TXN_027692,2023-09-12,CUST_02396,PROD_0046,Selon Rouler,Beauté,1,243.0,243.0
TXN_027693,2023-12-27,CUST_00328,PROD_0141,Contre Tromper,Beauté,1,113.98,113.98
TXN_027694,2023-12-01,CUST_01084,PROD_0173,Maintenant Avancer,Maison,1,18.7,18.7
TXN_027695,2023-09-06,CUST_02147,PROD_0103,Sourire Lit,Beauté,1,332.31,332.31
TXN_027696,2024-06-20,CUST_02592,PROD_0076,Vin Prétendre,Maison,1,21.71,21.71
TXN_027697,2024-12-17,CUST_04762,PROD_0112,Toujours Effort,Beauté,1,77.98,77.98
TXN_027698,2024-10-27,CUST_01512,PROD_0033,Désespoir Reste,Alimentation,1,156.26,156.26
TXN_027699,2023-03-31,CUST_02386,PROD_0127,Désir Chant,Beauté,1,15.56,15.56
TXN_027700,2023-05-04,CUST_02237,PROD_0105,Effort Quel,Mode,1,256.68,256.68
TXN_027701,2024-05-09,CUST_01701,PROD_0197,Jamais Aussitôt,Électronique,1,38.49,38.49
TXN_027702,2024-02-01,CUST_01686,PROD_0162,Meilleur Aucun,Maison,1,471.56,471.56
TXN_027703,2024-08-23,CUST_03705,PROD_0034,Plan Signifier,Mode,2,457.58,915.16
TXN_027704,2023-07-01,CUST_01495,PROD_0030,Partager Retour,Sport,1,311.07,311.07
TXN_027705,2024-05-07,CUST_02040,PROD_0177,Sable Chasse,Maison,1,43.38,43.38
TXN_027706,2023-11-28,CUST_01994,PROD_0100,Profiter Abandonner,Mode,1,268.89,268.89
TXN_027707,2023-06-12,CUST_00779,PROD_0007,Découvrir Obéir,Alimentation,4,59.25,237.0
TXN_027708,2024-11-04,CUST_00252,PROD_0188,Oeil Cheval,Maison,1,280.51,280.51
TXN_027709,2024-04-12,CUST_00599,PROD_0055,Haine Dans,Beauté,1,474.78,474.78
TXN_027710,2024-04-20,CUST_02435,PROD_0102,Empire Muet,Alimentation,1,148.34,148.34
TXN_027711,2024-08-12,CUST_01742,PROD_0181,Médecin Prix,Mode,1,308.74,308.74
TXN_027712,2024-07-16,CUST_02204,PROD_0137,Profond Offrir,Maison,3,382.15,1146.45
TXN_027713,2024-01-18,CUST_02779,PROD_0027,Malgré Témoin,Mode,2,172.67,345.34
TXN_027714,2024-04-20,CUST_03523,PROD_0108,Apprendre Rapporter,Sport,3,421.21,1263.63
TXN_027715,2023-01-29,CUST_00064,PROD_0108,Apprendre Rapporter,Sport,1,421.21,421.21
TXN_027716,2024-01-02,CUST_04966,PROD_0155,Résister Parfois,Alimentation,1,145.62,145.62
TXN_027717,2024-02-10,CUST_00104,PROD_0143,Cinquante Passé,Mode,1,196.54,196.54
TXN_027718,2024-04-28,CUST_00579,PROD_0064,Poche Davantage,Électronique,3,248.09,744.27
TXN_027719,2023-11-16,CUST_00619,PROD_0074,Croix On,Alimentation,1,39.83,39.83
TXN_027720,2024-08-06,CUST_02719,PROD_0084,Proposer Cinquante,Électronique,4,275.67,1102.68
TXN_027721,2024-04-15,CUST_01587,PROD_0046,Selon Rouler,Beauté,2,243.0,486.0
TXN_027722,2024-07-22,CUST_04560,PROD_0154,Chemin Qualité,Électronique,1,345.14,345.14
TXN_027723,2024-11-29,CUST_00195,PROD_0072,Nombre Absolu,Sport,1,255.62,255.62
TXN_027724,2024-06-15,CUST_01001,PROD_0169,Établir Poussière,Maison,1,39.11,39.11
TXN_027725,2023-12-09,CUST_02618,PROD_0064,Poche Davantage,Électronique,1,248.09,248.09
