customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
15107,2011-02-01 14:46:00,4,175.5,310,1,4,1,141,6,Fidèles
15108,2011-07-21 10:24:00,3,1047.15,141,2,3,4,234,9,À risque
15109,2011-04-08 09:58:00,1,327.15000000000003,245,1,1,2,112,4,Endormis
15110,2011-11-16 11:16:00,4,620.4,23,4,4,3,443,11,Fidèles
15111,2011-11-10 16:58:00,3,1485.68,28,4,3,4,434,11,Moyens
15113,2011-11-30 08:23:00,3,3524.33,9,5,3,5,535,13,Moyens
15114,2011-11-09 15:05:00,10,2760.56,29,4,5,5,455,14,Champions
15115,2011-11-21 14:59:00,1,238.81,17,4,1,2,412,7,Nouveaux prometteurs
15116,2011-11-22 12:25:00,4,1298.0,17,4,4,4,444,12,Champions
15117,2011-11-25 08:12:00,5,1515.23,14,4,4,4,444,12,Champions
15118,2011-07-28 14:54:00,1,244.8,133,2,1,2,212,5,Endormis
15119,2011-04-08 09:08:00,1,162.8,245,1,1,1,111,3,Endormis
15120,2011-07-29 09:48:00,1,263.12,133,2,1,2,212,5,Endormis
15121,2011-10-20 14:51:00,2,399.07,49,3,3,2,332,8,Moyens
15122,2011-08-17 16:48:00,3,1493.5800000000002,113,2,3,4,234,9,À risque
15123,2011-12-02 13:12:00,2,2034.81,6,5,3,5,535,13,Moyens
15124,2011-11-17 10:09:00,2,154.34,22,4,3,1,431,8,Moyens
15125,2011-11-14 13:57:00,15,10575.88,24,4,5,5,455,14,Champions
15127,2011-10-05 10:30:00,1,406.53000000000003,65,3,1,2,312,6,Occasionnels
15128,2011-10-10 13:54:00,4,1408.6,59,3,4,4,344,11,Fidèles
15129,2011-10-20 14:40:00,11,3330.05,49,3,5,5,355,13,Fidèles
15130,2011-06-23 10:15:00,1,330.11,169,2,1,2,212,5,Endormis
15132,2011-11-21 17:10:00,5,977.9300000000001,17,4,4,4,444,12,Champions
15133,2011-08-04 10:44:00,3,965.42,127,2,3,4,234,9,À risque
15134,2011-11-25 08:55:00,8,1387.99,14,4,5,4,454,13,Champions
15135,2011-04-14 19:16:00,1,139.05,238,1,1,1,111,3,Endormis
15136,2011-12-07 12:26:00,4,1286.7,2,5,4,4,544,13,Champions
15139,2011-04-14 11:39:00,2,178.96,239,1,3,1,131,5,Moyens
15140,2011-10-18 14:07:00,7,2262.65,51,3,5,5,355,13,Fidèles
15142,2011-10-24 12:51:00,1,498.74,45,3,1,3,313,7,Occasionnels
15143,2011-04-28 12:03:00,1,239.55,225,1,1,2,112,4,Endormis
15144,2011-12-01 15:12:00,17,6421.64,7,5,5,5,555,15,Champions
15145,2011-12-05 17:21:00,4,945.13,3,5,4,4,544,13,Champions
15146,2011-06-28 12:09:00,2,1299.76,164,2,3,4,234,9,À risque
15147,2011-04-13 15:57:00,1,484.9,239,1,1,3,113,5,Endormis
15148,2011-11-29 08:21:00,1,301.29,10,5,1,2,512,8,Nouveaux prometteurs
15149,2011-07-29 10:58:00,1,420.15000000000003,133,2,1,2,212,5,Endormis
15150,2011-11-22 12:52:00,10,4883.77,16,4,5,5,455,14,Champions
15152,2011-11-30 12:32:00,13,4253.89,9,5,5,5,555,15,Champions
15153,2011-11-08 17:09:00,1,279.9,30,4,1,2,412,7,Nouveaux prometteurs
15154,2011-09-25 16:05:00,1,224.22,74,2,1,2,212,5,Endormis
15156,2011-12-08 18:22:00,3,794.19,0,5,3,3,533,11,Moyens
15157,2011-12-06 11:28:00,3,1811.27,3,5,3,4,534,12,Moyens
15158,2011-10-25 13:53:00,1,401.40000000000003,44,3,1,2,312,6,Occasionnels
15159,2011-12-08 12:05:00,28,16584.16,1,5,5,5,555,15,Champions
15160,2010-12-17 14:15:00,1,158.16,356,1,1,1,111,3,Endormis
15163,2011-11-21 13:10:00,2,287.47,17,4,3,2,432,9,Moyens
15164,2011-10-02 12:05:00,3,785.5,68,3,3,3,333,9,Moyens
15165,2010-12-01 14:03:00,1,426.3,372,1,1,2,112,4,Endormis
15167,2011-01-23 12:41:00,1,154.5,320,1,1,1,111,3,Endormis
15168,2011-11-14 11:26:00,1,106.56,25,4,1,1,411,6,Nouveaux prometteurs
15171,2011-01-12 15:36:00,1,1289.5,330,1,1,4,114,6,Endormis
15172,2011-12-01 11:51:00,5,1579.2,8,5,4,4,544,13,Champions
15174,2011-01-21 09:06:00,1,135.75,322,1,1,1,111,3,Endormis
15175,2011-09-29 11:31:00,1,224.14,71,2,1,2,212,5,Endormis
15178,2011-03-24 15:12:00,1,40.5,259,1,1,1,111,3,Endormis
15179,2011-11-21 12:53:00,5,2093.35,17,4,4,5,445,13,Champions
15180,2010-12-07 14:57:00,1,87.5,366,1,1,1,111,3,Endormis
15181,2011-10-04 13:58:00,3,450.68,65,3,3,3,333,9,Moyens
15182,2011-07-08 13:37:00,2,605.85,153,2,3,3,233,8,À risque
15184,2011-11-10 13:41:00,2,288.01,28,4,3,2,432,9,Moyens
15185,2011-09-30 14:06:00,1,230.72,69,3,1,2,312,6,Occasionnels
15186,2011-11-25 14:58:00,2,385.91,13,5,3,2,532,10,Moyens
15187,2011-12-08 11:56:00,13,3267.08,1,5,5,5,555,15,Champions
15189,2011-12-08 13:22:00,41,12590.640000000001,0,5,5,5,555,15,Champions
15192,2011-08-12 11:41:00,3,1004.52,119,2,3,4,234,9,À risque
15193,2011-10-10 08:23:00,1,367.37,60,3,1,2,312,6,Occasionnels
15194,2011-12-06 15:10:00,15,7133.53,2,5,5,5,555,15,Champions
15195,2011-12-07 12:20:00,1,3861.0,2,5,1,5,515,11,Nouveaux prometteurs
15197,2011-11-29 10:00:00,3,634.71,10,5,3,3,533,11,Moyens
15198,2011-09-08 14:42:00,2,193.64,91,2,3,1,231,6,Moyens
15199,2011-10-11 15:12:00,4,1183.7,58,3,4,4,344,11,Fidèles
15201,2011-09-13 14:53:00,5,1236.54,86,2,4,4,244,10,Fidèles
15203,2011-11-14 08:16:00,6,1827.8,25,4,5,4,454,13,Champions
15204,2010-12-17 13:49:00,1,248.58,356,1,1,2,112,4,Endormis
15205,2011-09-15 19:36:00,2,469.59,84,2,3,3,233,8,À risque
15206,2011-11-29 13:41:00,4,420.3,9,5,4,2,542,11,Fidèles
15208,2011-12-08 17:24:00,5,607.57,0,5,4,3,543,12,Fidèles
15210,2011-04-28 16:11:00,1,245.28,224,1,1,2,112,4,Endormis
15211,2011-10-10 13:31:00,2,670.9100000000001,59,3,3,3,333,9,Moyens
15212,2011-04-12 13:45:00,1,62.0,240,1,1,1,111,3,Endormis
15213,2011-01-25 12:21:00,2,328.35,318,1,3,2,132,6,Moyens
15214,2011-12-08 12:07:00,8,1576.94,1,5,5,4,554,14,Champions
15215,2011-10-24 11:41:00,3,573.74,46,3,3,3,333,9,Moyens
15216,2011-09-13 11:41:00,1,96.6,87,2,1,1,211,4,Endormis
15218,2011-11-29 11:48:00,11,5490.49,10,5,5,5,555,15,Champions
15219,2011-06-16 16:57:00,1,152.8,175,2,1,1,211,4,Endormis
15220,2011-10-19 12:39:00,6,1707.21,51,3,5,4,354,12,Fidèles
15221,2010-12-08 13:08:00,1,162.60000000000002,365,1,1,1,111,3,Endormis
15222,2011-01-25 08:03:00,1,585.0,318,1,1,3,113,5,Endormis
15223,2011-04-28 11:31:00,2,444.55,225,1,3,3,133,7,À risque
15224,2010-12-16 15:02:00,2,244.13,357,1,3,2,132,6,Moyens
15225,2011-04-19 14:51:00,1,392.40000000000003,233,1,1,2,112,4,Endormis
15226,2011-02-02 11:41:00,1,128.91,310,1,1,1,111,3,Endormis
15227,2011-11-03 11:59:00,5,1002.9,36,3,4,4,344,11,Fidèles
15228,2011-10-04 13:56:00,4,3192.61,65,3,4,5,345,12,Fidèles
15230,2011-04-14 14:39:00,2,429.6,238,1,3,3,133,7,À risque
15232,2011-08-18 16:27:00,2,612.06,112,2,3,3,233,8,À risque
15234,2011-03-08 08:53:00,1,197.0,276,1,1,1,111,3,Endormis
15235,2011-05-06 09:44:00,12,2142.71,217,1,5,5,155,11,Fidèles
15236,2011-02-14 10:52:00,1,321.05,298,1,1,2,112,4,Endormis
15237,2011-12-08 09:46:00,4,1308.72,1,5,4,4,544,13,Champions
15238,2011-11-10 14:28:00,3,946.99,28,4,3,4,434,11,Moyens
15239,2011-11-29 14:14:00,2,763.59,9,5,3,3,533,11,Moyens
15240,2011-10-26 09:50:00,5,1671.92,44,3,4,4,344,11,Fidèles
15241,2011-10-04 09:05:00,8,1578.49,66,3,5,4,354,12,Fidèles
15243,2011-09-26 14:12:00,1,316.68,73,2,1,2,212,5,Endormis
15244,2011-10-05 13:19:00,2,597.57,64,3,3,3,333,9,Moyens
15245,2011-07-28 18:56:00,3,2481.84,133,2,3,5,235,10,À risque
15246,2011-04-15 14:45:00,2,481.5,237,1,3,3,133,7,À risque
15247,2011-08-09 12:52:00,1,356.0,121,2,1,2,212,5,Endormis
15249,2011-11-08 11:45:00,13,6613.76,31,4,5,5,455,14,Champions
15251,2011-11-30 15:02:00,11,9635.74,8,5,5,5,555,15,Champions
15252,2011-11-03 13:30:00,2,740.78,35,3,3,3,333,9,Moyens
15253,2011-11-23 16:22:00,5,908.25,15,4,4,4,444,12,Champions
15254,2011-08-04 15:04:00,1,300.36,126,2,1,2,212,5,Endormis
15255,2011-10-04 12:43:00,1,865.35,66,3,1,4,314,8,Occasionnels
15256,2011-07-14 11:47:00,1,98.45,148,2,1,1,211,4,Endormis
15257,2011-03-01 12:58:00,1,40.2,282,1,1,1,111,3,Endormis
15258,2011-06-24 12:30:00,2,466.26,168,2,3,3,233,8,À risque
15260,2011-08-31 13:55:00,7,1669.17,99,2,5,4,254,11,Fidèles
15261,2011-07-27 15:20:00,1,254.82,134,2,1,2,212,5,Endormis
15262,2011-01-20 12:16:00,1,161.95000000000002,323,1,1,1,111,3,Endormis
15263,2011-08-25 10:26:00,1,139.51,106,2,1,1,211,4,Endormis
15264,2011-10-06 13:49:00,1,393.74,63,3,1,2,312,6,Occasionnels
15265,2011-07-11 14:46:00,2,1320.42,150,2,3,4,234,9,À risque
15266,2011-01-05 13:40:00,1,79.5,337,1,1,1,111,3,Endormis
15267,2011-11-17 15:59:00,5,1717.36,21,4,4,4,444,12,Champions
15269,2011-11-16 09:32:00,1,118.8,23,4,1,1,411,6,Nouveaux prometteurs
15270,2011-11-24 09:24:00,7,2004.49,15,4,5,5,455,14,Champions
15271,2011-12-02 14:11:00,15,2261.57,6,5,5,5,555,15,Champions
15272,2011-10-13 12:59:00,2,575.79,56,3,3,3,333,9,Moyens
15274,2011-12-05 16:57:00,2,716.57,3,5,3,3,533,11,Moyens
15275,2011-11-02 11:20:00,1,547.39,37,3,1,3,313,7,Occasionnels
15276,2011-10-04 16:39:00,1,126.81,65,3,1,1,311,5,Occasionnels
15277,2011-10-24 10:08:00,1,255.89999999999998,46,3,1,2,312,6,Occasionnels
15279,2010-12-20 10:48:00,1,260.61,354,1,1,2,112,4,Endormis
15280,2011-06-20 17:14:00,1,113.12,171,2,1,1,211,4,Endormis
15281,2011-10-12 09:10:00,9,2118.6,58,3,5,5,355,13,Fidèles
15286,2011-10-21 11:08:00,1,240.55,49,3,1,2,312,6,Occasionnels
15287,2011-11-17 15:34:00,2,486.69,21,4,3,3,433,10,Moyens
15288,2011-10-27 16:58:00,5,2074.12,42,3,4,5,345,12,Fidèles
15289,2011-11-10 13:49:00,3,939.78,28,4,3,4,434,11,Moyens
15290,2011-12-05 11:39:00,18,6794.77,4,5,5,5,555,15,Champions
15291,2011-11-14 11:02:00,14,4320.7,25,4,5,5,455,14,Champions
15292,2011-05-22 15:00:00,1,130.14000000000001,200,1,1,1,111,3,Endormis
15296,2011-10-20 11:47:00,6,3078.71,50,3,5,5,355,13,Fidèles
15297,2011-11-29 16:32:00,3,624.94,9,5,3,3,533,11,Moyens
15298,2011-12-07 17:17:00,12,4540.2,1,5,5,5,555,15,Champions
15299,2011-10-03 14:19:00,6,3907.01,66,3,5,5,355,13,Fidèles
15300,2011-10-06 17:08:00,1,454.44,63,3,1,3,313,7,Occasionnels
15301,2011-10-20 09:57:00,12,4745.650000000001,50,3,5,5,355,13,Fidèles
15303,2011-02-22 13:59:00,1,459.72,289,1,1,3,113,5,Endormis
15304,2011-10-10 10:23:00,5,242.60000000000002,60,3,4,2,342,9,Fidèles
15306,2011-10-06 12:56:00,3,1002.7,63,3,3,4,334,10,Moyens
15307,2011-09-05 11:38:00,1,135.1,95,2,1,1,211,4,Endormis
15308,2011-03-10 13:08:00,1,248.07,273,1,1,2,112,4,Endormis
15311,2011-12-09 12:00:00,91,59178.0,0,5,5,5,555,15,Champions
15312,2011-09-25 13:10:00,4,924.85,74,2,4,4,244,10,Fidèles
15313,2011-08-21 16:02:00,1,52.0,109,2,1,1,211,4,Endormis
15314,2011-05-24 14:39:00,1,327.97,198,1,1,2,112,4,Endormis
15315,2011-10-06 12:51:00,2,570.5,63,3,3,3,333,9,Moyens
15316,2011-01-17 11:34:00,1,165.0,326,1,1,1,111,3,Endormis
15318,2011-12-06 11:30:00,1,312.62,3,5,1,2,512,8,Nouveaux prometteurs
15319,2011-03-01 12:48:00,1,145.0,283,1,1,1,111,3,Endormis
15320,2011-10-26 13:27:00,1,258.63,43,3,1,2,312,6,Occasionnels
15321,2011-09-30 09:40:00,3,2539.36,70,3,3,5,335,11,Moyens
15322,2011-09-15 09:34:00,1,635.88,85,2,1,3,213,6,Endormis
15325,2011-08-28 11:55:00,1,162.29,103,2,1,1,211,4,Endormis
15326,2011-01-10 11:38:00,1,311.71,333,1,1,2,112,4,Endormis
15327,2011-10-18 11:55:00,1,125.1,52,3,1,1,311,5,Occasionnels
15329,2011-10-31 15:36:00,3,895.15,38,3,3,4,334,10,Moyens
15330,2011-11-07 17:50:00,2,714.9599999999999,31,4,3,3,433,10,Moyens
15332,2010-12-08 14:43:00,4,1661.06,365,1,4,4,144,9,Fidèles
15333,2011-05-15 13:27:00,1,1028.56,207,1,1,4,114,6,Endormis
15334,2011-07-06 11:22:00,3,341.72,156,2,3,2,232,7,Moyens
15335,2011-10-17 12:50:00,1,165.47,53,3,1,1,311,5,Occasionnels
15339,2011-10-04 12:51:00,2,557.07,65,3,3,3,333,9,Moyens
15341,2011-09-20 09:40:00,1,2020.52,80,2,1,5,215,8,Endormis
15342,2011-08-02 10:19:00,1,391.14,129,2,1,2,212,5,Endormis
15343,2011-09-13 13:55:00,1,250.70000000000002,86,2,1,2,212,5,Endormis
15344,2011-12-09 10:45:00,3,244.64000000000001,0,5,3,2,532,10,Moyens
15345,2011-10-25 11:28:00,1,230.39000000000001,45,3,1,2,312,6,Occasionnels
15346,2011-01-11 11:18:00,1,252.42000000000002,332,1,1,2,112,4,Endormis
15347,2010-12-08 15:25:00,1,201.60000000000002,365,1,1,1,111,3,Endormis
15348,2011-09-28 13:17:00,1,158.04,71,2,1,1,211,4,Endormis
15349,2011-07-04 16:06:00,2,421.51,157,2,3,2,232,7,Moyens
15350,2010-12-01 13:33:00,1,115.65,372,1,1,1,111,3,Endormis
15351,2011-11-27 12:52:00,7,1862.76,11,5,5,5,555,15,Champions
15353,2011-03-30 12:15:00,2,555.1700000000001,254,1,3,3,133,7,À risque
15355,2011-11-10 13:44:00,2,277.05,28,4,3,2,432,9,Moyens
15356,2011-11-08 13:11:00,10,2737.65,30,4,5,5,455,14,Champions
15358,2011-12-05 09:04:00,22,8049.3,4,5,5,5,555,15,Champions
15360,2011-10-31 09:35:00,1,427.93,39,3,1,3,313,7,Occasionnels
15361,2010-12-13 09:52:00,1,418.92,361,1,1,2,112,4,Endormis
15363,2010-12-02 12:28:00,1,326.0,372,1,1,2,112,4,Endormis
15364,2011-09-05 09:46:00,2,913.19,95,2,3,4,234,9,À risque
15365,2011-11-14 08:29:00,7,2147.52,25,4,5,5,455,14,Champions
15366,2011-09-25 15:01:00,2,566.06,74,2,3,3,233,8,À risque
15367,2011-10-13 14:13:00,4,1772.49,56,3,4,4,344,11,Fidèles
15368,2011-11-18 14:42:00,1,446.94000000000005,20,4,1,3,413,8,Nouveaux prometteurs
15370,2011-10-11 10:22:00,6,1624.8,59,3,5,4,354,12,Fidèles
15372,2011-07-25 16:39:00,1,2007.4,136,2,1,5,215,8,Endormis
15373,2011-12-01 15:05:00,10,1559.51,7,5,5,4,554,14,Champions
15374,2011-08-03 09:59:00,1,117.0,128,2,1,1,211,4,Endormis
15376,2011-10-30 15:04:00,3,1123.41,39,3,3,4,334,10,Moyens
15379,2011-06-23 13:13:00,7,3421.8900000000003,168,2,5,5,255,12,Fidèles
15380,2011-12-01 12:13:00,5,1451.86,8,5,4,4,544,13,Champions
15381,2011-03-16 13:44:00,1,282.3,267,1,1,2,112,4,Endormis
15382,2011-11-25 10:58:00,6,5665.36,14,4,5,5,455,14,Champions
15384,2011-06-23 10:57:00,2,622.51,169,2,3,3,233,8,À risque
15385,2011-10-30 15:11:00,1,316.88,39,3,1,2,312,6,Occasionnels
15386,2011-06-06 13:47:00,1,394.14,185,1,1,2,112,4,Endormis
15388,2011-03-14 13:53:00,1,140.54,269,1,1,1,111,3,Endormis
15389,2011-06-20 16:18:00,1,500.0,171,2,1,3,213,6,Endormis
15392,2011-12-05 11:01:00,4,1488.73,4,5,4,4,544,13,Champions
15393,2011-11-23 16:48:00,2,231.86,15,4,3,2,432,9,Moyens
15394,2011-11-30 11:49:00,4,1809.5900000000001,9,5,4,4,544,13,Champions
15395,2011-01-18 12:40:00,1,90.45,325,1,1,1,111,3,Endormis
15396,2011-08-19 10:56:00,1,220.18,112,2,1,2,212,5,Endormis
15397,2011-02-23 09:25:00,1,94.0,289,1,1,1,111,3,Endormis
15398,2011-11-23 16:47:00,2,1300.13,15,4,3,4,434,11,Moyens
15399,2011-12-08 13:04:00,3,815.77,0,5,3,3,533,11,Moyens
15400,2011-09-08 13:57:00,5,716.2,91,2,4,3,243,9,Fidèles
15402,2011-07-14 12:17:00,2,606.87,148,2,3,3,233,8,À risque
15405,2011-06-03 14:44:00,1,247.10000000000002,188,1,1,2,112,4,Endormis
15406,2011-11-08 13:22:00,2,388.61,30,4,3,2,432,9,Moyens
15407,2011-11-06 11:55:00,4,758.74,33,3,4,3,343,10,Fidèles
15408,2011-03-20 15:02:00,1,169.68,263,1,1,1,111,3,Endormis
15410,2011-09-16 14:47:00,8,2990.3900000000003,83,2,5,5,255,12,Fidèles
15411,2011-11-13 15:19:00,4,1231.18,25,4,4,4,444,12,Champions
15412,2011-06-21 15:24:00,1,80.03,170,2,1,1,211,4,Endormis
15414,2011-11-30 09:50:00,3,759.9000000000001,9,5,3,3,533,11,Moyens
15415,2011-01-30 14:13:00,1,555.8100000000001,312,1,1,3,113,5,Endormis
15416,2011-10-06 09:38:00,4,3370.52,64,3,4,5,345,12,Fidèles
15417,2011-09-15 15:26:00,1,508.8,84,2,1,3,213,6,Endormis
15419,2011-11-15 09:23:00,1,135.86,24,4,1,1,411,6,Nouveaux prometteurs
15421,2011-10-12 09:20:00,4,950.36,58,3,4,4,344,11,Fidèles
15422,2011-01-20 16:17:00,2,97.7,322,1,3,1,131,5,Moyens
15423,2011-11-01 14:01:00,1,43.5,37,3,1,1,311,5,Occasionnels
15424,2011-03-30 13:02:00,2,383.34,253,1,3,2,132,6,Moyens
15426,2011-11-20 15:36:00,5,1247.34,18,4,4,4,444,12,Champions
15427,2011-11-06 14:29:00,3,1359.84,32,4,3,4,434,11,Moyens
15428,2011-11-24 16:54:00,1,93.78,14,4,1,1,411,6,Nouveaux prometteurs
15429,2011-11-13 12:28:00,2,374.9,26,4,3,2,432,9,Moyens
15432,2011-11-16 16:30:00,1,171.19000000000003,22,4,1,1,411,6,Nouveaux prometteurs
15433,2011-05-10 10:45:00,2,533.3,213,1,3,3,133,7,À risque
15434,2011-12-01 13:33:00,5,1028.98,7,5,4,4,544,13,Champions
15435,2011-11-17 16:39:00,1,125.84,21,4,1,1,411,6,Nouveaux prometteurs
15436,2011-11-27 16:05:00,3,1030.73,11,5,3,4,534,12,Moyens
15437,2011-03-22 13:11:00,1,191.66,261,1,1,1,111,3,Endormis
15438,2011-07-31 14:19:00,1,137.13,130,2,1,1,211,4,Endormis
15440,2011-10-16 12:16:00,3,307.18,54,3,3,2,332,8,Moyens
15442,2011-04-05 12:24:00,1,594.0,248,1,1,3,113,5,Endormis
15443,2011-12-08 10:40:00,7,2941.06,1,5,5,5,555,15,Champions
15444,2011-11-30 17:37:00,2,1309.46,8,5,3,4,534,12,Moyens
15445,2011-03-20 15:06:00,1,68.1,263,1,1,1,111,3,Endormis
15447,2011-01-13 11:26:00,1,129.67000000000002,330,1,1,1,111,3,Endormis
15448,2011-01-31 10:42:00,1,405.04,312,1,1,2,112,4,Endormis
15449,2011-11-13 15:02:00,3,954.62,25,4,3,4,434,11,Moyens
15450,2011-11-09 17:11:00,1,404.84,29,4,1,2,412,7,Nouveaux prometteurs
15452,2011-11-10 12:13:00,3,511.03000000000003,29,4,3,3,433,10,Moyens
15453,2011-12-08 10:59:00,7,1272.67,1,5,5,4,554,14,Champions
15454,2010-12-12 14:21:00,1,157.2,361,1,1,1,111,3,Endormis
15456,2011-03-01 13:51:00,3,421.72,282,1,3,2,132,6,Moyens
15457,2011-03-22 15:31:00,1,217.17,261,1,1,1,111,3,Endormis
15458,2011-11-14 13:08:00,1,161.64,24,4,1,1,411,6,Nouveaux prometteurs
15460,2010-12-20 16:08:00,1,185.56,353,1,1,1,111,3,Endormis
15462,2011-09-06 13:11:00,3,234.6,93,2,3,2,232,7,Moyens
15463,2011-11-10 12:57:00,1,126.14,28,4,1,1,411,6,Nouveaux prometteurs
15464,2011-01-05 15:56:00,1,773.1,337,1,1,3,113,5,Endormis
15465,2011-11-20 10:11:00,18,3020.02,19,4,5,5,455,14,Champions
15466,2011-09-15 14:08:00,1,324.58,84,2,1,2,212,5,Endormis
15467,2011-11-30 14:17:00,3,499.93,8,5,3,3,533,11,Moyens
15468,2011-10-19 13:38:00,1,426.81,50,3,1,2,312,6,Occasionnels
15469,2011-10-20 16:21:00,2,355.75,49,3,3,2,332,8,Moyens
15471,2011-12-07 14:12:00,1,460.98,1,5,1,3,513,9,Nouveaux prometteurs
15472,2011-08-18 15:17:00,1,351.65999999999997,112,2,1,2,212,5,Endormis
15473,2011-11-25 15:15:00,7,1771.2,13,5,5,4,554,14,Champions
15475,2011-09-23 15:20:00,1,406.31,76,2,1,2,212,5,Endormis
15478,2011-10-30 14:19:00,2,1186.47,39,3,3,4,334,10,Moyens
15480,2011-08-15 14:32:00,1,611.0500000000001,115,2,1,3,213,6,Endormis
15482,2011-11-24 10:46:00,11,8752.36,15,4,5,5,455,14,Champions
15483,2011-07-01 13:07:00,4,225.31,160,2,4,2,242,8,Fidèles
15484,2011-12-08 15:03:00,4,3451.01,0,5,4,5,545,14,Champions
15485,2011-11-09 14:31:00,3,2030.4,29,4,3,5,435,12,Moyens
15488,2011-09-08 10:11:00,1,76.32000000000001,92,2,1,1,211,4,Endormis
15489,2011-11-17 08:53:00,3,1002.53,22,4,3,4,434,11,Moyens
15491,2011-09-05 15:56:00,6,2725.09,94,2,5,5,255,12,Fidèles
15492,2011-11-11 14:53:00,2,518.66,27,4,3,3,433,10,Moyens
15493,2011-11-07 12:04:00,5,1568.8,32,4,4,4,444,12,Champions
15494,2011-11-18 14:51:00,2,1224.48,20,4,3,4,434,11,Moyens
15497,2011-11-22 11:51:00,2,1087.0,17,4,3,4,434,11,Moyens
15498,2011-12-07 12:48:00,26,12133.5,2,5,5,5,555,15,Champions
15500,2011-12-01 13:47:00,4,937.8100000000001,7,5,4,4,544,13,Champions
15502,2011-11-24 12:48:00,9,5297.53,15,4,5,5,455,14,Champions
15503,2010-12-12 10:57:00,1,128.64000000000001,362,1,1,1,111,3,Endormis
15504,2011-09-19 13:45:00,1,52.83,80,2,1,1,211,4,Endormis
15505,2011-10-18 07:56:00,5,3610.96,52,3,4,5,345,12,Fidèles
15506,2011-11-17 12:11:00,3,969.31,22,4,3,4,434,11,Moyens
15507,2011-06-21 11:19:00,1,386.01,171,2,1,2,212,5,Endormis
15508,2011-06-03 15:43:00,6,868.4200000000001,188,1,5,4,154,10,Fidèles
15511,2011-11-28 09:43:00,5,670.43,11,5,4,3,543,12,Fidèles
15512,2011-07-07 10:20:00,2,121.0,155,2,3,1,231,6,Moyens
15513,2011-11-06 14:36:00,19,12643.92,32,4,5,5,455,14,Champions
15514,2011-11-27 14:40:00,11,4121.56,11,5,5,5,555,15,Champions
15516,2011-10-26 10:51:00,3,53.93,44,3,3,1,331,7,Moyens
15517,2011-04-20 14:02:00,1,254.28,232,1,1,2,112,4,Endormis
15518,2011-10-06 13:05:00,8,1829.75,63,3,5,4,354,12,Fidèles
15520,2011-12-08 10:58:00,1,343.5,1,5,1,2,512,8,Nouveaux prometteurs
15521,2011-10-30 13:42:00,7,2288.45,39,3,5,5,355,13,Fidèles
15522,2011-11-07 11:26:00,2,398.84,32,4,3,2,432,9,Moyens
15523,2011-09-16 16:29:00,1,403.51000000000005,83,2,1,2,212,5,Endormis
15525,2011-12-07 14:43:00,3,660.87,1,5,3,3,533,11,Moyens
15526,2011-11-06 15:01:00,1,9.14,32,4,1,1,411,6,Nouveaux prometteurs
15527,2011-11-21 12:17:00,8,1732.3300000000002,18,4,5,4,454,13,Champions
15528,2011-03-30 16:14:00,1,219.38,253,1,1,2,112,4,Endormis
15529,2011-11-17 11:29:00,11,3850.28,22,4,5,5,455,14,Champions
15530,2011-11-18 12:25:00,4,1322.2,21,4,4,4,444,12,Champions
15531,2011-12-01 18:43:00,2,1800.79,7,5,3,4,534,12,Moyens
15532,2011-11-14 14:51:00,4,1201.13,24,4,4,4,444,12,Champions
15533,2011-11-20 15:35:00,3,663.62,18,4,3,3,433,10,Moyens
15535,2011-06-19 16:02:00,4,404.55,172,2,4,2,242,8,Fidèles
15537,2011-06-29 13:10:00,1,93.97,162,2,1,1,211,4,Endormis
15539,2011-12-02 13:36:00,1,538.46,6,5,1,3,513,9,Nouveaux prometteurs
15540,2011-11-28 13:51:00,1,213.3,10,5,1,1,511,7,Nouveaux prometteurs
15541,2011-08-17 14:58:00,1,85.13000000000001,113,2,1,1,211,4,Endormis
15543,2011-02-24 15:26:00,1,117.91,287,1,1,1,111,3,Endormis
15544,2011-11-30 16:43:00,9,3521.21,8,5,5,5,555,15,Champions
15545,2011-10-16 13:24:00,2,257.27,53,3,3,2,332,8,Moyens
15547,2011-12-02 12:52:00,13,4421.94,6,5,5,5,555,15,Champions
15549,2011-09-23 16:22:00,3,1421.01,76,2,3,4,234,9,À risque
15550,2011-12-05 15:38:00,4,499.13,3,5,4,3,543,12,Fidèles
15551,2011-11-03 12:37:00,1,326.61,36,3,1,2,312,6,Occasionnels
15552,2011-05-06 14:47:00,1,90.12,216,1,1,1,111,3,Endormis
15553,2011-10-10 14:02:00,1,398.88,59,3,1,2,312,6,Occasionnels
15554,2011-03-07 09:00:00,1,146.3,277,1,1,1,111,3,Endormis
15555,2011-11-27 16:19:00,16,4220.72,11,5,5,5,555,15,Champions
15556,2011-11-15 16:08:00,1,251.37,23,4,1,2,412,7,Nouveaux prometteurs
15557,2011-11-11 12:46:00,1,371.0,28,4,1,2,412,7,Nouveaux prometteurs
15561,2011-11-28 11:07:00,4,543.14,11,5,4,3,543,12,Fidèles
15562,2010-12-23 09:55:00,1,134.55,351,1,1,1,111,3,Endormis
15563,2011-11-17 14:50:00,4,1299.69,21,4,4,4,444,12,Champions
15565,2011-10-20 14:33:00,2,173.16000000000003,49,3,3,1,331,7,Moyens
15567,2011-11-21 10:48:00,1,171.06,18,4,1,1,411,6,Nouveaux prometteurs
15568,2011-12-07 11:27:00,3,724.39,2,5,3,3,533,11,Moyens
