customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
CUST_02745,2024-12-09,9,3696.66,22,5,3,2,532,10,Moyens
CUST_02746,2024-10-14,9,5983.12,78,3,3,4,334,10,Moyens
CUST_02747,2024-09-29,10,6701.54,93,2,3,4,234,9,À risque
CUST_02748,2024-10-21,15,5624.12,71,3,5,4,354,12,Fidèles
CUST_02749,2024-11-01,5,2176.35,60,3,1,1,311,5,Occasionnels
CUST_02750,2024-12-21,7,5231.86,10,5,1,3,513,9,Nouveaux prometteurs
CUST_02751,2024-02-13,7,2974.32,322,1,1,1,111,3,Endormis
CUST_02752,2024-11-13,15,11949.45,48,4,5,5,455,14,Champions
CUST_02753,2024-10-04,10,3997.25,88,2,3,2,232,7,Moyens
CUST_02754,2024-05-14,6,3999.29,231,1,1,2,112,4,Endormis
CUST_02755,2024-11-26,9,2895.47,35,4,3,1,431,8,Moyens
CUST_02756,2024-12-14,12,5316.64,17,5,4,3,543,12,Fidèles
CUST_02757,2024-12-13,12,4594.9,18,5,4,3,543,12,Fidèles
CUST_02758,2024-09-07,15,5884.64,115,2,5,4,254,11,Fidèles
CUST_02759,2024-08-20,10,4343.26,133,1,3,3,133,7,À risque
CUST_02760,2024-08-06,6,2223.82,147,1,1,1,111,3,Endormis
CUST_02761,2024-12-24,10,3746.07,7,5,3,2,532,10,Moyens
CUST_02762,2024-09-11,8,2992.32,111,2,2,1,221,5,Endormis
CUST_02763,2024-08-07,7,4148.8,146,1,1,2,112,4,Endormis
CUST_02764,2024-10-01,9,4735.67,91,2,3,3,233,8,À risque
CUST_02765,2024-10-06,12,5444.0199999999995,86,2,4,3,243,9,Fidèles
CUST_02766,2024-12-02,14,4564.27,29,4,5,3,453,12,Fidèles
CUST_02767,2024-12-06,8,6291.42,25,4,2,4,424,10,Nouveaux prometteurs
CUST_02768,2024-11-14,10,6907.08,47,4,3,4,434,11,Moyens
CUST_02769,2024-12-11,12,4661.54,20,5,4,3,543,12,Fidèles
CUST_02770,2024-12-16,10,4468.679999999999,15,5,3,3,533,11,Moyens
CUST_02771,2024-12-20,10,5150.79,11,5,3,3,533,11,Moyens
CUST_02772,2024-12-30,11,7553.570000000001,1,5,4,5,545,14,Champions
CUST_02773,2024-02-24,3,1266.37,311,1,1,1,111,3,Endormis
CUST_02774,2024-12-17,9,2762.41,14,5,3,1,531,9,Moyens
CUST_02775,2024-10-01,9,5137.85,91,2,3,3,233,8,À risque
CUST_02776,2024-12-12,10,4106.39,19,5,3,2,532,10,Moyens
CUST_02777,2024-10-19,7,1757.53,73,3,1,1,311,5,Occasionnels
CUST_02778,2024-11-23,8,2313.08,38,4,2,1,421,7,Nouveaux prometteurs
CUST_02779,2024-12-16,10,4829.4400000000005,15,5,3,3,533,11,Moyens
CUST_02780,2024-07-12,14,9846.07,172,1,5,5,155,11,Fidèles
CUST_02781,2024-12-24,13,7350.26,7,5,5,5,555,15,Champions
CUST_02782,2024-10-21,4,1163.93,71,3,1,1,311,5,Occasionnels
CUST_02783,2024-11-27,12,4217.07,34,4,4,3,443,11,Fidèles
CUST_02784,2024-08-04,11,7351.91,149,1,4,5,145,10,Fidèles
CUST_02785,2024-12-17,15,7632.92,14,5,5,5,555,15,Champions
CUST_02786,2024-10-15,8,1940.43,77,3,2,1,321,6,Occasionnels
CUST_02787,2024-07-29,6,5618.610000000001,155,1,1,4,114,6,Endormis
CUST_02788,2024-08-24,6,3294.19,129,1,1,2,112,4,Endormis
CUST_02789,2024-10-28,11,7166.03,64,3,4,5,345,12,Fidèles
CUST_02790,2024-11-14,13,3762.89,47,4,5,2,452,11,Fidèles
CUST_02791,2024-12-19,15,4866.77,12,5,5,3,553,13,Fidèles
CUST_02792,2024-12-23,8,2192.98,8,5,2,1,521,8,Nouveaux prometteurs
CUST_02793,2024-10-17,12,3949.84,75,3,4,2,342,9,Fidèles
CUST_02794,2024-10-04,15,10720.49,88,2,5,5,255,12,Fidèles
CUST_02795,2024-12-30,9,6379.150000000001,1,5,3,4,534,12,Moyens
CUST_02796,2024-08-05,10,5003.49,148,1,3,3,133,7,À risque
CUST_02797,2024-11-07,12,4253.09,54,3,4,3,343,10,Fidèles
CUST_02798,2024-07-02,12,5926.5599999999995,182,1,4,4,144,9,Fidèles
CUST_02799,2024-10-09,8,3197.76,83,2,2,2,222,6,Endormis
CUST_02800,2024-10-23,18,7833.26,69,3,5,5,355,13,Fidèles
CUST_02801,2024-11-03,10,4187.95,58,3,3,2,332,8,Moyens
CUST_02802,2024-09-03,10,7154.26,119,2,3,5,235,10,À risque
CUST_02803,2024-12-27,11,4832.21,4,5,4,3,543,12,Fidèles
CUST_02804,2024-10-07,11,5866.22,85,2,4,4,244,10,Fidèles
CUST_02805,2024-09-06,8,3172.05,116,2,2,2,222,6,Endormis
CUST_02806,2024-10-26,7,4072.63,66,3,1,2,312,6,Occasionnels
CUST_02807,2024-11-04,12,9025.779999999999,57,3,4,5,345,12,Fidèles
CUST_02808,2024-12-27,14,5873.13,4,5,5,4,554,14,Champions
CUST_02809,2024-08-31,9,6326.49,122,2,3,4,234,9,À risque
CUST_02810,2024-09-08,11,6299.610000000001,114,2,4,4,244,10,Fidèles
CUST_02811,2024-12-15,9,5137.860000000001,16,5,3,3,533,11,Moyens
CUST_02812,2024-09-02,9,5054.7,120,2,3,3,233,8,À risque
CUST_02813,2024-12-16,14,7667.66,15,5,5,5,555,15,Champions
CUST_02814,2024-12-24,19,9540.17,7,5,5,5,555,15,Champions
CUST_02815,2024-11-13,10,4239.46,48,4,3,3,433,10,Moyens
CUST_02816,2024-08-14,4,3067.7699999999995,139,1,1,1,111,3,Endormis
CUST_02817,2024-08-31,12,5233.44,122,2,4,3,243,9,Fidèles
CUST_02818,2024-07-17,9,7808.0,167,1,3,5,135,9,À risque
CUST_02819,2024-09-22,7,2041.15,100,2,1,1,211,4,Endormis
CUST_02820,2024-12-31,13,4082.5,0,5,5,2,552,12,Fidèles
CUST_02821,2024-03-07,8,5775.55,299,1,2,4,124,7,Endormis
CUST_02822,2024-09-20,10,6066.08,102,2,3,4,234,9,À risque
CUST_02823,2024-12-05,11,5343.53,26,4,4,3,443,11,Fidèles
CUST_02824,2024-09-23,11,4710.17,99,2,4,3,243,9,Fidèles
CUST_02825,2024-10-26,10,7308.93,66,3,3,5,335,11,Moyens
CUST_02826,2024-10-02,12,5227.01,90,2,4,3,243,9,Fidèles
CUST_02827,2024-08-12,4,2835.8100000000004,141,1,1,1,111,3,Endormis
CUST_02828,2024-12-01,7,3289.97,30,4,1,2,412,7,Nouveaux prometteurs
CUST_02829,2024-12-01,11,3606.07,30,4,4,2,442,10,Fidèles
CUST_02830,2024-12-20,7,3299.12,11,5,1,2,512,8,Nouveaux prometteurs
CUST_02831,2024-09-03,14,4986.27,119,2,5,3,253,10,Fidèles
CUST_02832,2024-12-08,13,7954.889999999999,23,4,5,5,455,14,Champions
CUST_02833,2024-03-17,6,2376.86,289,1,1,1,111,3,Endormis
CUST_02834,2024-11-07,9,4382.92,54,3,3,3,333,9,Moyens
CUST_02835,2024-10-14,14,10111.78,78,3,5,5,355,13,Fidèles
CUST_02836,2024-12-18,10,7669.639999999999,13,5,3,5,535,13,Moyens
CUST_02837,2024-11-19,8,3690.19,42,4,2,2,422,8,Nouveaux prometteurs
CUST_02838,2024-09-29,5,784.02,93,2,1,1,211,4,Endormis
CUST_02839,2024-12-10,9,8388.66,21,5,3,5,535,13,Moyens
CUST_02840,2024-09-21,7,4323.85,101,2,1,3,213,6,Endormis
CUST_02841,2024-09-22,13,5500.36,100,2,5,4,254,11,Fidèles
CUST_02842,2024-12-11,8,5208.87,20,5,2,3,523,10,Nouveaux prometteurs
CUST_02843,2024-06-13,11,3527.33,201,1,4,2,142,7,Fidèles
CUST_02844,2024-09-06,9,4586.1,116,2,3,3,233,8,À risque
CUST_02845,2024-07-12,9,4301.53,172,1,3,3,133,7,À risque
CUST_02846,2024-12-26,10,3488.62,5,5,3,2,532,10,Moyens
CUST_02847,2024-06-18,4,2741.71,196,1,1,1,111,3,Endormis
CUST_02848,2024-07-12,24,9950.85,172,1,5,5,155,11,Fidèles
CUST_02849,2024-04-07,9,6701.8099999999995,268,1,3,4,134,8,À risque
CUST_02850,2024-12-04,10,6544.73,27,4,3,4,434,11,Moyens
CUST_02851,2024-12-04,8,3098.06,27,4,2,2,422,8,Nouveaux prometteurs
CUST_02852,2024-12-20,13,4335.3,11,5,5,3,553,13,Fidèles
CUST_02853,2024-08-11,7,2553.5299999999997,142,1,1,1,111,3,Endormis
CUST_02854,2024-12-01,11,4267.58,30,4,4,3,443,11,Fidèles
CUST_02855,2024-11-22,6,2077.99,39,4,1,1,411,6,Nouveaux prometteurs
CUST_02856,2024-08-21,8,3212.19,132,1,2,2,122,5,Endormis
CUST_02857,2024-08-28,11,3797.89,125,2,4,2,242,8,Fidèles
CUST_02858,2024-10-21,10,5559.9,71,3,3,4,334,10,Moyens
CUST_02859,2024-12-05,11,6861.4400000000005,26,4,4,4,444,12,Champions
CUST_02860,2024-05-11,5,1768.04,234,1,1,1,111,3,Endormis
CUST_02861,2024-10-12,14,4191.16,80,3,5,2,352,10,Fidèles
CUST_02862,2024-08-12,17,7448.1900000000005,141,1,5,5,155,11,Fidèles
CUST_02863,2024-11-17,9,2868.37,44,4,3,1,431,8,Moyens
CUST_02864,2024-10-17,10,5080.47,75,3,3,3,333,9,Moyens
CUST_02865,2024-10-15,12,6863.3,77,3,4,4,344,11,Fidèles
CUST_02866,2024-10-04,14,6458.3,88,2,5,4,254,11,Fidèles
CUST_02867,2024-10-19,15,3946.52,73,3,5,2,352,10,Fidèles
CUST_02868,2024-10-22,4,2390.56,70,3,1,1,311,5,Occasionnels
CUST_02869,2024-05-11,7,3609.18,234,1,1,2,112,4,Endormis
CUST_02870,2024-08-27,14,9365.7,126,2,5,5,255,12,Fidèles
CUST_02871,2024-06-08,8,3705.78,206,1,2,2,122,5,Endormis
CUST_02872,2024-10-13,11,6869.11,79,3,4,4,344,11,Fidèles
CUST_02873,2024-10-31,14,6215.21,61,3,5,4,354,12,Fidèles
CUST_02874,2024-12-19,13,3869.0099999999998,12,5,5,2,552,12,Fidèles
CUST_02875,2024-12-03,8,3331.1400000000003,28,4,2,2,422,8,Nouveaux prometteurs
CUST_02876,2024-10-10,14,5924.84,82,2,5,4,254,11,Fidèles
CUST_02877,2024-10-04,6,1846.1699999999998,88,2,1,1,211,4,Endormis
CUST_02878,2024-11-05,7,2961.92,56,3,1,1,311,5,Occasionnels
CUST_02879,2024-11-07,9,3941.59,54,3,3,2,332,8,Moyens
CUST_02880,2024-08-11,12,6431.75,142,1,4,4,144,9,Fidèles
CUST_02881,2024-12-28,8,3558.92,3,5,2,2,522,9,Nouveaux prometteurs
CUST_02882,2024-11-10,8,2826.04,51,3,2,1,321,6,Occasionnels
CUST_02883,2024-07-13,11,6215.1900000000005,171,1,4,4,144,9,Fidèles
CUST_02884,2024-12-15,15,10397.539999999999,16,5,5,5,555,15,Champions
CUST_02885,2024-10-30,8,3276.8,62,3,2,2,322,7,Occasionnels
CUST_02886,2024-10-25,7,4467.34,67,3,1,3,313,7,Occasionnels
CUST_02887,2024-09-28,8,4598.8099999999995,94,2,2,3,223,7,Endormis
CUST_02888,2024-09-30,6,1597.42,92,2,1,1,211,4,Endormis
CUST_02889,2024-11-27,6,2269.83,34,4,1,1,411,6,Nouveaux prometteurs
CUST_02890,2024-11-21,14,6366.26,40,4,5,4,454,13,Champions
CUST_02891,2024-09-29,13,10739.98,93,2,5,5,255,12,Fidèles
CUST_02892,2024-12-01,11,7695.93,30,4,4,5,445,13,Champions
CUST_02893,2024-12-25,7,3502.16,6,5,1,2,512,8,Nouveaux prometteurs
CUST_02894,2024-10-01,12,9105.83,91,2,4,5,245,11,Fidèles
CUST_02895,2024-12-21,12,3848.95,10,5,4,2,542,11,Fidèles
CUST_02896,2024-10-20,14,5375.0,72,3,5,3,353,11,Fidèles
CUST_02897,2024-10-01,9,5260.0,91,2,3,3,233,8,À risque
CUST_02898,2024-09-26,15,10338.52,96,2,5,5,255,12,Fidèles
CUST_02899,2024-04-13,6,4698.99,262,1,1,3,113,5,Endormis
CUST_02900,2024-08-27,9,2481.4,126,2,3,1,231,6,Moyens
CUST_02901,2024-07-25,13,4475.39,159,1,5,3,153,9,Fidèles
CUST_02902,2024-11-14,14,5268.43,47,4,5,3,453,12,Fidèles
CUST_02903,2024-10-21,14,7807.01,71,3,5,5,355,13,Fidèles
CUST_02904,2024-10-26,15,5795.92,66,3,5,4,354,12,Fidèles
CUST_02905,2024-08-09,9,6932.639999999999,144,1,3,4,134,8,À risque
CUST_02906,2024-06-02,5,2971.91,212,1,1,1,111,3,Endormis
CUST_02907,2024-10-20,8,4591.4,72,3,2,3,323,8,Occasionnels
CUST_02908,2024-10-04,15,6807.98,88,2,5,4,254,11,Fidèles
CUST_02909,2024-07-18,16,6376.15,166,1,5,4,154,10,Fidèles
CUST_02910,2024-11-13,8,3674.26,48,4,2,2,422,8,Nouveaux prometteurs
CUST_02911,2024-08-22,10,5810.65,131,1,3,4,134,8,À risque
CUST_02912,2024-12-29,8,7039.959999999999,2,5,2,4,524,11,Nouveaux prometteurs
CUST_02913,2024-11-06,10,2067.59,55,3,3,1,331,7,Moyens
CUST_02914,2024-11-25,12,6607.29,36,4,4,4,444,12,Champions
CUST_02915,2024-10-23,12,11455.98,69,3,4,5,345,12,Fidèles
CUST_02916,2024-09-19,5,972.43,103,2,1,1,211,4,Endormis
CUST_02917,2024-12-15,10,5885.179999999999,16,5,3,4,534,12,Moyens
CUST_02918,2024-04-29,9,3002.14,246,1,3,1,131,5,Moyens
CUST_02919,2024-07-06,6,3091.5,178,1,1,2,112,4,Endormis
CUST_02920,2024-11-25,10,3708.1,36,4,3,2,432,9,Moyens
CUST_02921,2024-09-29,12,7253.3,93,2,4,5,245,11,Fidèles
CUST_02922,2024-12-11,11,4095.46,20,5,4,2,542,11,Fidèles
CUST_02923,2024-09-26,5,1395.07,96,2,1,1,211,4,Endormis
CUST_02924,2024-09-29,16,7897.47,93,2,5,5,255,12,Fidèles
CUST_02925,2024-10-13,8,2637.2,79,3,2,1,321,6,Occasionnels
CUST_02926,2024-05-07,6,5774.200000000001,238,1,1,4,114,6,Endormis
CUST_02927,2024-11-29,15,7196.81,32,4,5,5,455,14,Champions
CUST_02928,2024-10-19,13,7270.03,73,3,5,5,355,13,Fidèles
CUST_02929,2024-12-20,13,8253.0,11,5,5,5,555,15,Champions
CUST_02930,2024-11-25,10,3807.19,36,4,3,2,432,9,Moyens
CUST_02931,2024-12-30,12,8072.11,1,5,4,5,545,14,Champions
CUST_02932,2024-11-15,11,4397.35,46,4,4,3,443,11,Fidèles
CUST_02933,2024-11-21,7,4135.26,40,4,1,2,412,7,Nouveaux prometteurs
CUST_02934,2024-10-10,5,2152.97,82,2,1,1,211,4,Endormis
CUST_02935,2024-12-29,10,6533.360000000001,2,5,3,4,534,12,Moyens
CUST_02936,2024-11-12,7,3283.37,49,4,1,2,412,7,Nouveaux prometteurs
CUST_02937,2024-09-24,13,7978.1,98,2,5,5,255,12,Fidèles
CUST_02938,2024-12-04,11,3708.29,27,4,4,2,442,10,Fidèles
CUST_02939,2024-10-10,15,7033.41,82,2,5,4,254,11,Fidèles
CUST_02940,2024-10-23,10,4754.13,69,3,3,3,333,9,Moyens
CUST_02941,2024-12-05,12,7813.04,26,4,4,5,445,13,Champions
CUST_02942,2024-11-29,19,9972.86,32,4,5,5,455,14,Champions
CUST_02943,2024-10-10,7,3427.0299999999997,82,2,1,2,212,5,Endormis
CUST_02944,2024-03-08,7,3061.56,298,1,1,1,111,3,Endormis
CUST_02945,2024-08-07,4,6218.49,146,1,1,4,114,6,Endormis
CUST_02946,2024-12-15,15,5979.75,16,5,5,4,554,14,Champions
CUST_02947,2024-12-09,3,619.42,22,5,1,1,511,7,Nouveaux prometteurs
CUST_02948,2024-09-30,6,2185.47,92,2,1,1,211,4,Endormis
CUST_02949,2024-11-13,10,3443.42,48,4,3,2,432,9,Moyens
CUST_02950,2024-11-19,13,9285.52,42,4,5,5,455,14,Champions
CUST_02951,2024-11-18,13,5968.900000000001,43,4,5,4,454,13,Champions
CUST_02952,2024-12-28,11,6447.6,3,5,4,4,544,13,Champions
CUST_02953,2024-12-07,13,4337.7,24,4,5,3,453,12,Fidèles
CUST_02954,2024-11-26,11,4757.23,35,4,4,3,443,11,Fidèles
CUST_02955,2024-04-02,10,6111.45,273,1,3,4,134,8,À risque
CUST_02956,2024-09-21,14,5508.13,101,2,5,4,254,11,Fidèles
CUST_02957,2024-12-16,8,6930.9,15,5,2,4,524,11,Nouveaux prometteurs
CUST_02958,2024-09-06,8,1915.66,116,2,2,1,221,5,Endormis
CUST_02959,2024-07-08,2,665.06,176,1,1,1,111,3,Endormis
CUST_02960,2024-10-06,7,2254.11,86,2,1,1,211,4,Endormis
CUST_02961,2024-12-10,12,5959.22,21,5,4,4,544,13,Champions
CUST_02962,2024-10-22,15,7810.92,70,3,5,5,355,13,Fidèles
CUST_02963,2024-11-30,8,2301.61,31,4,2,1,421,7,Nouveaux prometteurs
CUST_02964,2024-12-25,8,6842.54,6,5,2,4,524,11,Nouveaux prometteurs
CUST_02965,2024-12-27,7,4444.1,4,5,1,3,513,9,Nouveaux prometteurs
CUST_02966,2024-12-07,16,5923.19,24,4,5,4,454,13,Champions
CUST_02967,2024-06-17,6,5799.61,197,1,1,4,114,6,Endormis
CUST_02968,2024-10-14,11,5589.75,78,3,4,4,344,11,Fidèles
CUST_02969,2024-10-31,9,2436.19,61,3,3,1,331,7,Moyens
CUST_02970,2024-09-13,6,2407.12,109,2,1,1,211,4,Endormis
CUST_02971,2024-09-23,11,5349.71,99,2,4,3,243,9,Fidèles
CUST_02972,2024-11-09,9,3822.92,52,3,3,2,332,8,Moyens
CUST_02973,2024-11-16,10,3941.23,45,4,3,2,432,9,Moyens
CUST_02974,2024-11-12,10,6669.87,49,4,3,4,434,11,Moyens
CUST_02975,2024-12-30,7,3793.0499999999997,1,5,1,2,512,8,Nouveaux prometteurs
CUST_02976,2024-04-12,9,2966.64,263,1,3,1,131,5,Moyens
CUST_02977,2024-10-20,14,6289.75,72,3,5,4,354,12,Fidèles
CUST_02978,2024-12-03,14,6304.95,28,4,5,4,454,13,Champions
CUST_02979,2024-11-23,9,5314.43,38,4,3,3,433,10,Moyens
CUST_02980,2024-10-01,7,1900.3400000000001,91,2,1,1,211,4,Endormis
CUST_02981,2024-12-29,10,6248.18,2,5,3,4,534,12,Moyens
CUST_02982,2024-09-03,5,1890.84,119,2,1,1,211,4,Endormis
CUST_02983,2024-12-29,7,3624.51,2,5,1,2,512,8,Nouveaux prometteurs
CUST_02984,2024-11-23,17,7288.870000000001,38,4,5,5,455,14,Champions
CUST_02985,2024-06-25,5,2897.11,189,1,1,1,111,3,Endormis
CUST_02986,2024-12-11,9,6285.47,20,5,3,4,534,12,Moyens
CUST_02987,2024-08-30,11,7055.09,123,2,4,4,244,10,Fidèles
CUST_02988,2024-10-01,11,6029.46,91,2,4,4,244,10,Fidèles
CUST_02989,2024-10-13,12,6600.68,79,3,4,4,344,11,Fidèles
CUST_02990,2024-07-24,12,10655.87,160,1,4,5,145,10,Fidèles
CUST_02991,2024-10-07,10,5537.95,85,2,3,4,234,9,À risque
CUST_02992,2024-09-19,7,2632.81,103,2,1,1,211,4,Endormis
CUST_02993,2024-12-25,14,5929.87,6,5,5,4,554,14,Champions
CUST_02994,2024-11-13,15,7716.69,48,4,5,5,455,14,Champions
CUST_02995,2024-12-20,12,3809.19,11,5,4,2,542,11,Fidèles
CUST_02996,2024-12-14,10,3083.2799999999997,17,5,3,2,532,10,Moyens
CUST_02997,2024-12-28,11,3625.75,3,5,4,2,542,11,Fidèles
CUST_02998,2024-07-28,6,2203.67,156,1,1,1,111,3,Endormis
CUST_02999,2024-08-31,10,2867.3,122,2,3,1,231,6,Moyens
CUST_03000,2024-09-29,15,6573.09,93,2,5,4,254,11,Fidèles
CUST_03001,2024-08-17,10,3598.16,136,1,3,2,132,6,Moyens
CUST_03002,2024-10-25,11,4359.54,67,3,4,3,343,10,Fidèles
CUST_03003,2024-11-02,11,4516.58,59,3,4,3,343,10,Fidèles
CUST_03004,2024-12-29,16,8665.31,2,5,5,5,555,15,Champions
CUST_03005,2024-07-05,7,2723.54,179,1,1,1,111,3,Endormis
CUST_03006,2024-10-28,8,3578.64,64,3,2,2,322,7,Occasionnels
CUST_03007,2024-12-30,9,3098.06,1,5,3,2,532,10,Moyens
CUST_03008,2024-10-26,8,6100.21,66,3,2,4,324,9,Occasionnels
CUST_03009,2024-06-26,9,4813.21,188,1,3,3,133,7,À risque
CUST_03010,2024-11-03,12,3750.55,58,3,4,2,342,9,Fidèles
CUST_03011,2024-12-28,16,9087.42,3,5,5,5,555,15,Champions
CUST_03012,2024-09-09,9,3148.2200000000003,113,2,3,2,232,7,Moyens
CUST_03013,2024-06-08,5,4209.63,206,1,1,3,113,5,Endormis
CUST_03014,2024-12-08,9,3339.2200000000003,23,4,3,2,432,9,Moyens
CUST_03015,2024-12-22,12,8980.08,9,5,4,5,545,14,Champions
CUST_03016,2024-06-19,10,2011.17,195,1,3,1,131,5,Moyens
CUST_03017,2024-05-06,6,11896.680000000002,239,1,1,5,115,7,Endormis
CUST_03018,2024-11-15,9,5901.84,46,4,3,4,434,11,Moyens
CUST_03019,2024-12-17,15,6440.23,14,5,5,4,554,14,Champions
CUST_03020,2024-05-19,8,1811.78,226,1,2,1,121,4,Endormis
CUST_03021,2024-05-03,4,1161.1299999999999,242,1,1,1,111,3,Endormis
CUST_03022,2024-06-09,12,7102.17,205,1,4,5,145,10,Fidèles
CUST_03023,2024-12-26,5,1669.46,5,5,1,1,511,7,Nouveaux prometteurs
CUST_03024,2024-04-26,6,1895.07,249,1,1,1,111,3,Endormis
CUST_03025,2024-12-14,18,8339.5,17,5,5,5,555,15,Champions
CUST_03026,2024-12-19,11,7312.6,12,5,4,5,545,14,Champions
CUST_03027,2024-09-26,11,4156.59,96,2,4,2,242,8,Fidèles
CUST_03028,2024-08-12,5,1686.8600000000001,141,1,1,1,111,3,Endormis
CUST_03029,2024-10-27,10,5955.08,65,3,3,4,334,10,Moyens
CUST_03030,2024-12-24,16,9525.89,7,5,5,5,555,15,Champions
CUST_03031,2024-10-06,12,6629.83,86,2,4,4,244,10,Fidèles
CUST_03032,2024-12-29,11,8739.29,2,5,4,5,545,14,Champions
CUST_03033,2024-11-30,9,5183.05,31,4,3,3,433,10,Moyens
CUST_03034,2024-12-21,12,8646.14,10,5,4,5,545,14,Champions
CUST_03035,2024-09-20,13,8171.08,102,2,5,5,255,12,Fidèles
CUST_03036,2024-10-17,16,8571.11,75,3,5,5,355,13,Fidèles
CUST_03037,2024-11-02,8,2479.2,59,3,2,1,321,6,Occasionnels
CUST_03038,2024-12-20,9,3686.11,11,5,3,2,532,10,Moyens
CUST_03039,2024-12-05,12,6129.400000000001,26,4,4,4,444,12,Champions
CUST_03040,2024-07-08,9,4581.43,176,1,3,3,133,7,À risque
CUST_03041,2024-10-13,4,1506.77,79,3,1,1,311,5,Occasionnels
CUST_03042,2024-07-28,7,3714.09,156,1,1,2,112,4,Endormis
CUST_03043,2024-12-06,5,1821.22,25,4,1,1,411,6,Nouveaux prometteurs
CUST_03044,2024-09-26,9,5595.8099999999995,96,2,3,4,234,9,À risque
CUST_03045,2024-11-06,9,3731.38,55,3,3,2,332,8,Moyens
CUST_03046,2023-10-23,4,1370.62,435,1,1,1,111,3,Endormis
CUST_03047,2024-10-05,10,8811.31,87,2,3,5,235,10,À risque
CUST_03048,2024-11-21,10,4445.36,40,4,3,3,433,10,Moyens
CUST_03049,2024-08-07,9,3801.62,146,1,3,2,132,6,Moyens
CUST_03050,2024-09-17,11,4289.18,105,2,4,3,243,9,Fidèles
CUST_03051,2024-09-23,8,4106.54,99,2,2,2,222,6,Endormis
CUST_03052,2024-11-17,12,9485.36,44,4,4,5,445,13,Champions
CUST_03053,2024-12-18,9,7605.16,13,5,3,5,535,13,Moyens
CUST_03054,2024-12-09,12,4616.63,22,5,4,3,543,12,Fidèles
CUST_03055,2024-10-12,14,6604.299999999999,80,3,5,4,354,12,Fidèles
CUST_03056,2024-09-18,5,632.27,104,2,1,1,211,4,Endormis
CUST_03057,2024-07-11,9,6935.35,173,1,3,4,134,8,À risque
CUST_03058,2024-08-26,11,9022.64,127,2,4,5,245,11,Fidèles
CUST_03059,2024-10-15,10,6452.92,77,3,3,4,334,10,Moyens
CUST_03060,2024-12-19,6,2966.96,12,5,1,1,511,7,Nouveaux prometteurs
CUST_03061,2024-11-12,7,3137.41,49,4,1,2,412,7,Nouveaux prometteurs
CUST_03062,2024-12-19,8,4436.95,12,5,2,3,523,10,Nouveaux prometteurs
CUST_03063,2024-07-15,14,6048.57,169,1,5,4,154,10,Fidèles
CUST_03064,2024-12-11,12,4335.61,20,5,4,3,543,12,Fidèles
CUST_03065,2024-12-27,11,10917.08,4,5,4,5,545,14,Champions
CUST_03066,2024-12-06,7,2156.87,25,4,1,1,411,6,Nouveaux prometteurs
CUST_03067,2024-11-26,11,3767.73,35,4,4,2,442,10,Fidèles
CUST_03068,2024-10-17,9,4866.18,75,3,3,3,333,9,Moyens
CUST_03069,2024-10-04,10,8292.51,88,2,3,5,235,10,À risque
CUST_03070,2024-10-01,8,4020.5199999999995,91,2,2,2,222,6,Endormis
CUST_03071,2024-11-14,9,5122.889999999999,47,4,3,3,433,10,Moyens
CUST_03072,2024-11-11,12,4281.93,50,4,4,3,443,11,Fidèles
CUST_03073,2024-12-08,8,3712.61,23,4,2,2,422,8,Nouveaux prometteurs
CUST_03074,2024-07-15,11,5036.12,169,1,4,3,143,8,Fidèles
CUST_03075,2024-11-04,11,5049.33,57,3,4,3,343,10,Fidèles
CUST_03076,2024-11-24,9,8930.94,37,4,3,5,435,12,Moyens
CUST_03077,2024-09-18,8,4935.6,104,2,2,3,223,7,Endormis
CUST_03078,2024-10-08,10,3861.3,84,2,3,2,232,7,Moyens
CUST_03079,2024-12-10,9,3625.0299999999997,21,5,3,2,532,10,Moyens
CUST_03080,2024-12-31,8,3035.9300000000003,0,5,2,1,521,8,Nouveaux prometteurs
CUST_03081,2024-07-30,7,2801.5,154,1,1,1,111,3,Endormis
CUST_03082,2024-06-09,4,1321.18,205,1,1,1,111,3,Endormis
CUST_03083,2024-07-28,3,864.5,156,1,1,1,111,3,Endormis
CUST_03084,2024-09-21,14,6656.54,101,2,5,4,254,11,Fidèles
CUST_03085,2024-12-26,18,7559.24,5,5,5,5,555,15,Champions
CUST_03086,2024-08-25,10,5358.9,128,1,3,3,133,7,À risque
CUST_03087,2024-08-30,14,13296.08,123,2,5,5,255,12,Fidèles
CUST_03088,2024-11-09,15,10395.57,52,3,5,5,355,13,Fidèles
CUST_03089,2024-08-19,6,1223.51,134,1,1,1,111,3,Endormis
CUST_03090,2024-11-15,10,3595.16,46,4,3,2,432,9,Moyens
CUST_03091,2024-11-23,7,6471.59,38,4,1,4,414,9,Nouveaux prometteurs
CUST_03092,2024-10-17,9,5431.089999999999,75,3,3,3,333,9,Moyens
CUST_03093,2024-08-17,8,6553.03,136,1,2,4,124,7,Endormis
CUST_03094,2024-09-03,6,2521.26,119,2,1,1,211,4,Endormis
CUST_03095,2024-08-15,10,5363.43,138,1,3,3,133,7,À risque
CUST_03096,2024-12-28,11,6497.98,3,5,4,4,544,13,Champions
CUST_03097,2024-04-28,9,6320.1,247,1,3,4,134,8,À risque
CUST_03098,2024-12-11,9,4388.55,20,5,3,3,533,11,Moyens
